#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-rice-name	rice-symbol	rice-defline
31514295	Spipo9G0038300	Spipo9G0038300	Spipo9G0038300		PTHR33878,PTHR33878:SF1					AT2G27730.1		copper ion binding	LOC_Os09g39550.1		expressed protein
31514018	Spipo9G0038400	Spipo9G0038400	Spipo9G0038400	PF03297	PTHR12850	KOG1767		K02975		AT4G39200.1		Ribosomal protein S25 family protein	LOC_Os08g44480.1		40S ribosomal protein S25, putative, expressed
31514104	Spipo9G0038500	Spipo9G0038500	Spipo9G0038500	PF00762	PTHR11108,PTHR11108:SF4		4.99.1.1	K01772	GO:0006783,GO:0004325	AT5G26030.2	ATFC-I,FC-I,FC1	ferrochelatase 1	LOC_Os09g12560.2		ferrochelatase-2, chloroplast precursor, putative, expressed
31513887	Spipo9G0038600	Spipo9G0038600	Spipo9G0038600	PF00808	PTHR11064	KOG0870	2.7.7.7	K02326		AT2G27470.1	NF-YB11	nuclear factor Y, subunit B11	LOC_Os09g39490.1		histone-like transcription factor and archaeal histone, putative, expressed
31514188	Spipo9G0038700	Spipo9G0038700	Spipo9G0038700	PF04564	PTHR22849,PTHR22849:SF38		6.3.2.19		GO:0016567,GO:0004842	AT2G35930.1	PUB23	plant U-box 23	LOC_Os02g33590.1		U-box domain-containing protein, putative, expressed
31514195	Spipo9G0038800	Spipo9G0038800	Spipo9G0038800	PF02701	PTHR31992,PTHR31992:SF13				GO:0006355,GO:0003677	AT3G61850.4	DAG1	Dof-type zinc finger DNA-binding family protein	LOC_Os05g36900.1		dof zinc finger domain containing protein, putative, expressed
31514005	Spipo9G0038900	Spipo9G0038900	Spipo9G0038900	PF04564	PTHR22849,PTHR22849:SF12		6.3.2.19		GO:0016567,GO:0004842	AT5G64660.1	ATCMPG2,CMPG2	CYS, MET, PRO, and GLY protein 2	LOC_Os02g33680.1		U-box domain containing protein, expressed
31513973	Spipo9G0039000	Spipo9G0039000	Spipo9G0039000		PTHR10501,PTHR10501:SF20				GO:0017069,GO:0000398	AT1G21320.2		nucleotide binding;nucleic acid binding	LOC_Os08g43360.2		RNA recognition motif containing protein, putative, expressed
31514208	Spipo9G0039100	Spipo9G0039100	Spipo9G0039100	PF13812,PF01535,PF13041	PTHR24015					AT2G20540.1	MEF21	mitochondrial editing factor  21	LOC_Os05g36350.1		pentatricopeptide, putative, expressed
31514210	Spipo9G0039200	Spipo9G0039200	Spipo9G0039200	PF01842,PF07714	PTHR23257,PTHR23257:SF505	KOG0192	2.7.12.1		GO:0016597,GO:0008152,GO:0006468,GO:0004672	AT4G38470.1		ACT-like protein tyrosine kinase family protein	LOC_Os12g06670.1		protein kinase family protein, putative, expressed
31514333	Spipo9G0039300	Spipo9G0039300	Spipo9G0039300	PF02320	PTHR15336,PTHR15336:SF2				GO:0008121,GO:0006122	AT1G15120.1		Ubiquinol-cytochrome C reductase hinge protein	LOC_Os11g06340.1		ubiquinol-cytochrome C reductase hinge protein, putative, expressed
31514393	Spipo9G0039400	Spipo9G0039400	Spipo9G0039400	PF00125	PTHR11426	KOG1745		K11253	GO:0003677,GO:0000786	AT5G10390.1		Histone superfamily protein	LOC_Os04g34240.1		histone H3, putative, expressed
31514359	Spipo9G0039500	Spipo9G0039500	Spipo9G0039500		PTHR21136,PTHR21136:SF106					AT5G58060.1	ATGP1,ATYKT61,YKT61	SNARE-like superfamily protein	LOC_Os01g64650.1		VAMP-like protein YKT62, putative, expressed
31514313	Spipo9G0039600	Spipo9G0039600	Spipo9G0039600	PF00316	PTHR11556,PTHR11556:SF17		3.1.3.11	K03841	GO:0042578,GO:0042132,GO:0005975	AT1G43670.1		Inositol monophosphatase family protein	LOC_Os01g64660.2		fructose-1,6-bisphosphatase, putative, expressed
31514055	Spipo9G0039700	Spipo9G0039700	Spipo9G0039700	PF11955	PTHR31476,PTHR31476:SF5					AT2G31290.2		Ubiquitin carboxyl-terminal hydrolase family protein	LOC_Os06g15550.1		ubiquitin carboxyl-terminal hydrolase, family 1, putative, expressed
31514042	Spipo9G0039800	Spipo9G0039800	Spipo9G0039800	PF15469	PTHR13043			K17637	GO:0006893,GO:0000145	AT1G21170.1	SEC5B	Exocyst complex component SEC5	LOC_Os04g34450.1		expressed protein
31514312	Spipo9G0039900	Spipo9G0039900	Spipo9G0039900	PF00201,PF03033	PTHR11926,PTHR11926:SF117		2.4.1.173	K05841	GO:0016758,GO:0008152,GO:0030259,GO:0005975	AT1G43620.3	TT15,UGT80B1	UDP-Glycosyltransferase superfamily protein	LOC_Os01g64750.1		sterol 3-beta-glucosyltransferase, putative, expressed
31514080	Spipo9G0040000	Spipo9G0040000	Spipo9G0040000	PF00400	PTHR22842	KOG0316		K13124	GO:0005515	AT5G64730.1		Transducin/WD40 repeat-like superfamily protein	LOC_Os02g33860.1		WD domain, G-beta repeat domain containing protein, expressed
31514168	Spipo9G0040100	Spipo9G0040100	Spipo9G0040100	PF13417	PTHR11260,PTHR11260:SF221	KOG0406	2.5.1.18	K00799	GO:0005515	AT5G62480.1	ATGSTU9,GST14,GST14B,GSTU9	glutathione S-transferase tau 9	LOC_Os09g29200.1		glutathione S-transferase, putative, expressed
31514052	Spipo9G0040200	Spipo9G0040200	Spipo9G0040200	PF02798,PF13087,PF13086	PTHR10887,PTHR10887:SF369	KOG1801	2.5.1.18	K10706	GO:0005515	AT4G15570.1	MAA3	P-loop containing nucleoside triphosphate hydrolases superfamily protein	LOC_Os06g20500.1		tRNA-splicing endonuclease positive effector-related, putative, expressed
31514294	Spipo9G0040300	Spipo9G0040300	Spipo9G0040300	PF13893	PTHR24012,PTHR24012:SF376					AT1G43190.2	PTB3	polypyrimidine tract-binding protein 3	LOC_Os01g64770.1		polypyrimidine tract-binding protein, putative, expressed
31514154	Spipo9G0040400	Spipo9G0040400	Spipo9G0040400	PF00847	PTHR31190,PTHR31190:SF30				GO:0006355,GO:0003700	AT5G61890.1		Integrase-type DNA-binding superfamily protein	LOC_Os04g32620.1		ethylene-responsive transcription factor ERF114, putative, expressed
31514140	Spipo9G0040500	Spipo9G0040500	Spipo9G0040500	PF00856	PTHR22884	KOG4442	2.1.1.43	K11423	GO:0005515	AT1G76710.1	ASHH1,SDG26	SET domain group 26	LOC_Os04g34976.2		SET domain containing protein, expressed
31514203	Spipo9G0040600	Spipo9G0040600	Spipo9G0040600	PF07714	PTHR27000	KOG1187	2.7.11.1	K04733	GO:0006468,GO:0004672	AT5G42440.1		Protein kinase superfamily protein	LOC_Os11g06780.1		serine/threonine-protein kinase BRI1-like 1 precursor, putative, expressed
31514374	Spipo9G0040700	Spipo9G0040700	Spipo9G0040700		PTHR13593,PTHR13593:SF52					AT1G49740.1		PLC-like phosphodiesterases superfamily protein	LOC_Os08g01310.1		phospholipase C, putative, expressed
31513896	Spipo9G0040800	Spipo9G0040800	Spipo9G0040800	PF00069	PTHR27003,PTHR27003:SF77	KOG1187	2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT3G19300.1		Protein kinase superfamily protein	LOC_Os04g59320.1		protein kinase domain containing protein, expressed
31514122	Spipo9G0040900	Spipo9G0040900	Spipo9G0040900	PF05922,PF00082	PTHR10795,PTHR10795:SF394		3.4.14.10		GO:0006508,GO:0004252	AT5G67090.1		Subtilisin-like serine endopeptidase family protein	LOC_Os05g36010.1		OsSub47 - Putative Subtilisin homologue, expressed
31514008	Spipo9G0041000	Spipo9G0041000	Spipo9G0041000	PF14392,PF00313,PF00098	PTHR11544	KOG3070		K09250	GO:0006355,GO:0003677,GO:0008270,GO:0003676	AT4G36020.1	CSDP1	cold shock domain protein 1	LOC_Os02g02870.1		glycine-rich protein 2, putative, expressed
31514004	Spipo9G0041100	Spipo9G0041100	Spipo9G0041100	PF00314	PTHR31048,PTHR31048:SF26					AT1G77700.1		Pathogenesis-related thaumatin superfamily protein	LOC_Os04g59370.1		thaumatin, putative, expressed
31514454	Spipo9G0041200	Spipo9G0041200	Spipo9G0041200	PF13371,PF16546	PTHR22904,PTHR22904:SF289			K16365		AT4G08320.1		Tetratricopeptide repeat (TPR)-like superfamily protein	LOC_Os04g59394.2		expressed protein
31514257	Spipo9G0041300	Spipo9G0041300	Spipo9G0041300	PF03364	PTHR34060,PTHR34060:SF2					AT5G08720.1			LOC_Os03g62170.1		cyclase/dehydrase family protein, expressed
31514221	Spipo9G0041400	Spipo9G0041400	Spipo9G0041400	PF01025	PTHR21237,PTHR21237:SF4	KOG3003		K03687	GO:0051087,GO:0042803,GO:0006457,GO:0000774	AT1G36390.2		Co-chaperone GrpE family protein	LOC_Os04g35180.2		co-chaperone GrpE protein, putative, expressed
31513867	Spipo9G0041500	Spipo9G0041500	Spipo9G0041500	PF00180	PTHR11835,PTHR11835:SF51	KOG0784	1.1.1.41	K00030	GO:0055114,GO:0016616,GO:0051287,GO:0000287	AT4G35260.1	IDH-I,IDH1	isocitrate dehydrogenase 1	LOC_Os02g38200.1		dehydrogenase, putative, expressed
31514450	Spipo9G0041600	Spipo9G0041600	Spipo9G0041600	PF06507,PF02362	PTHR31384,PTHR31384:SF19				GO:0009725,GO:0006355,GO:0005634,GO:0003677	AT1G77850.1	ARF17	auxin response factor 17	LOC_Os06g47150.2		auxin response factor 18, putative, expressed
31513925	Spipo9G0041700	Spipo9G0041700	Spipo9G0041700	PF12937	PTHR12874			K10295	GO:0005515	AT1G21760.1	ATFBP7,FBP7	F-box protein 7	LOC_Os04g35190.1		OsFBX133 - F-box domain containing protein, expressed
31514128	Spipo9G0041800	Spipo9G0041800	Spipo9G0041800	PF00137	PTHR10263,PTHR10263:SF13	KOG0232		K02155	GO:0033177,GO:0015991,GO:0015078	AT2G16510.1		ATPase, F0/V0 complex, subunit C protein	LOC_Os02g34510.1		vacuolar ATP synthase, putative, expressed
31514150	Spipo9G0041900	Spipo9G0041900	Spipo9G0041900	PF17032	PTHR36718,PTHR36718:SF1					AT1G44414.1			LOC_Os05g35970.1		expressed protein
31514337	Spipo9G0042000	Spipo9G0042000	Spipo9G0042000	PF08417,PF00355	PTHR21266,PTHR21266:SF19		1.14.13.122	K13600	GO:0055114,GO:0010277,GO:0051537,GO:0016491	AT1G44446.1	ATCAO,CAO,CH1	Pheophorbide a oxygenase family protein with Rieske [2Fe-2S] domain	LOC_Os10g41780.1		chlorophyllide a oxygenase, chloroplast precursor, putative, expressed
31514296	Spipo9G0042100	Spipo9G0042100	Spipo9G0042100	PF00564,PF00571	PTHR13780,PTHR13780:SF48				GO:0005515	AT3G52950.1		CBS / octicosapeptide/Phox/Bemp1 (PB1) domains-containing protein	LOC_Os12g07190.1		CBS domain-containing protein, putative, expressed
31514064	Spipo9G0042200	Spipo9G0042200	Spipo9G0042200		PTHR36002					AT1G71865.1			LOC_Os01g65094.1		expressed protein
31514228	Spipo9G0042300	Spipo9G0042300	Spipo9G0042300	PF03634	PTHR31072,PTHR31072:SF27					AT1G58100.1		TCP family transcription factor 	LOC_Os12g07480.1		TCP family transcription factor, putative, expressed
31514226	Spipo9G0042400	Spipo9G0042400	Spipo9G0042400	PF03725,PF01138	PTHR11097,PTHR11097:SF14	KOG1614		K03678		AT3G60500.1	CER7,G3	3\'-5\'-exoribonuclease family protein	LOC_Os02g34570.1		exosome complex exonuclease, putative, expressed
31514164	Spipo9G0042500	Spipo9G0042500	Spipo9G0042500	PF06803	PTHR22894	KOG4604		K15707		AT1G72175.1		RING/U-box protein with domain of unknown function (DUF 1232)	LOC_Os03g62250.1		zinc finger, C3HC4 type domain containing protein, expressed
31514292	Spipo9G0042600	Spipo9G0042600	Spipo9G0042600	PF14531,PF14593	PTHR24356,PTHR24356:SF163		2.7.11.1	K06276		AT5G04510.1	ATPDK1,PDK1	3\'-phosphoinositide-dependent protein kinase 1	LOC_Os01g65230.1		AGC_AGC_other_PDK1_Pk61C.1 - ACG kinases include homologs to PKA, PKG and PKC, expressed
31513872	Spipo9G0042700	Spipo9G0042700	Spipo9G0042700	PF00400	PTHR14107,PTHR14107:SF18				GO:0005515	AT3G53390.1		Transducin/WD40 repeat-like superfamily protein	LOC_Os12g07450.2		WD domain, G-beta repeat domain containing protein, expressed
31514049	Spipo9G0042800	Spipo9G0042800	Spipo9G0042800	PF00366	PTHR10744,PTHR10744:SF7	KOG1740		K02961	GO:0006412,GO:0005840,GO:0005622,GO:0003735	AT1G79850.1	CS17,PRPS17,RPS17	ribosomal protein S17	LOC_Os04g59494.1		transportin-2, putative, expressed
31514214	Spipo9G0042900	Spipo9G0042900	Spipo9G0042900	PF00271,PF04851	PTHR14025,PTHR14025:SF20		3.6.4.13	K10896	GO:0016787,GO:0005524,GO:0003677	AT1G35530.1		DEAD/DEAH box RNA helicase family protein 	LOC_Os11g07870.1		DEAD/DEAH box helicase domain containing protein, expressed
31514056	Spipo9G0043000	Spipo9G0043000	Spipo9G0043000	PF01712	PTHR10513,PTHR10513:SF24	KOG4235	2.7.1.74			AT1G72040.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein	LOC_Os05g35520.1		deoxynucleoside kinase family, putative, expressed
31514419	Spipo9G0043100	Spipo9G0043100	Spipo9G0043100	PF13894	PTHR14003,PTHR14003:SF12			K09201		AT4G06634.1		zinc finger (C2H2 type) family protein	LOC_Os02g34680.1		ZOS2-09 - C2H2 zinc finger protein, expressed
31514166	Spipo9G0043200	Spipo9G0043200	Spipo9G0043200	PF02990	PTHR10766,PTHR10766:SF52			K17087	GO:0016021	AT1G10950.1	AtTMN1,TMN1	transmembrane nine 1	LOC_Os11g07910.1		transmembrane 9 superfamily member, putative, expressed
31514421	Spipo9G0043300	Spipo9G0043300	Spipo9G0043300	PF08372,PF00168	PTHR10024,PTHR10024:SF197				GO:0005515	AT1G22610.1		C2 calcium/lipid-binding plant phosphoribosyltransferase family protein	LOC_Os04g58720.1		anthranilate phosphoribosyltransferase, putative, expressed
31513936	Spipo9G0043400	Spipo9G0043400	Spipo9G0043400												
31514026	Spipo9G0043500	Spipo9G0043500	Spipo9G0043500	PF03765,PF00650	PTHR23324,PTHR23324:SF48	KOG1471				AT4G09160.1		SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein	LOC_Os01g65380.1		patellin protein, putative, expressed
31514465	Spipo9G0043600	Spipo9G0043600	Spipo9G0043600	PF13664	PTHR23241,PTHR23241:SF50	KOG2886				AT1G22600.1		Late embryogenesis abundant protein (LEA) family protein	LOC_Os11g44940.1		seed maturation protein PM27, putative, expressed
31513953	Spipo9G0043700	Spipo9G0043700	Spipo9G0043700	PF00118,PF01504	PTHR11353,PTHR11353:SF89		2.7.1.150	K00921	GO:0005524,GO:0046488,GO:0016307	AT4G33240.1	FAB1A	1-phosphatidylinositol-4-phosphate 5-kinases;zinc ion binding;1-phosphatidylinositol-3-phosphate 5-kinases	LOC_Os04g59540.1		phosphatidylinositol-4-phosphate 5-Kinase, putative, expressed
31513975	Spipo9G0043800	Spipo9G0043800	Spipo9G0043800	PF00582	PTHR31964,PTHR31964:SF37				GO:0006950	AT1G44760.1		Adenine nucleotide alpha hydrolases-like superfamily protein	LOC_Os05g35380.1		universal stress protein domain containing protein, putative, expressed
31513906	Spipo9G0043900	Spipo9G0043900	Spipo9G0043900	PF05383,PF00249,PF04433,PF16495	PTHR12802,PTHR12802:SF41	KOG1279		K11649	GO:0005515	AT1G21700.1	ATSWI3C,CHB4,SWI3C	SWITCH/sucrose nonfermenting 3C	LOC_Os11g08080.1		SWIRM domain containing protein, expressed
31514477	Spipo9G0044000	Spipo9G0044000	Spipo9G0044000	PF05739,PF00804	PTHR19957,PTHR19957:SF91	KOG0810		K08486	GO:0005515,GO:0016020	AT1G08560.1	ATSYP111,KN,SYP111	syntaxin  of plants 111	LOC_Os03g52650.1		syntaxin-related protein, putative, expressed
31514048	Spipo9G0044100	Spipo9G0044100	Spipo9G0044100	PF01301	PTHR23421,PTHR23421:SF67		3.2.1.23		GO:0005975,GO:0004553	AT5G63810.1	BGAL10	beta-galactosidase 10	LOC_Os01g65460.1		beta-galactosidase precursor, putative, expressed
31513823	Spipo9G0044200	Spipo9G0044200	Spipo9G0044200	PF00730,PF07934	PTHR10242,PTHR10242:SF2	KOG2875	4.2.99.18	K03660	GO:0006284,GO:0008534,GO:0006289,GO:0003684	AT1G21710.1	ATOGG1,OGG1	8-oxoguanine-DNA glycosylase 1	LOC_Os02g34750.2		leucine-rich repeat receptor-like protein kinase 1, putative, expressed
31513828	Spipo9G0044300	Spipo9G0044300	Spipo9G0044300	PF02365	PTHR31719,PTHR31719:SF3				GO:0006355,GO:0003677	AT1G01720.1	ANAC002,ATAF1	NAC (No Apical Meristem) domain transcriptional regulator superfamily protein	LOC_Os01g66120.1		No apical meristem protein, putative, expressed
31514407	Spipo9G0044400	Spipo9G0044400	Spipo9G0044400		PTHR23012,PTHR23012:SF66	KOG1609				AT5G63780.1	SHA1	RING/FYVE/PHD zinc finger superfamily protein	LOC_Os04g59580.1		zinc finger, C3HC4 type domain containing protein, expressed
31513848	Spipo9G0044500	Spipo9G0044500	Spipo9G0044500	PF00141	PTHR31356,PTHR31356:SF1		1.11.1.11		GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT1G77490.1	TAPX	thylakoidal ascorbate peroxidase	LOC_Os02g34810.1		OsAPx8 - Thylakoid-bound Ascorbate Peroxidase encoding gene 5,8, expressed
31514220	Spipo9G0044600	Spipo9G0044600	Spipo9G0044600	PF00069	PTHR27001,PTHR27001:SF44	KOG1187	2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT1G77280.1		Protein kinase protein with adenine nucleotide alpha hydrolases-like domain	LOC_Os11g08950.1		protein kinase family protein, putative, expressed
31514190	Spipo9G0044700	Spipo9G0044700	Spipo9G0044700	PF02245	PTHR10429,PTHR10429:SF0	KOG4486	3.2.2.21	K03652	GO:0006284,GO:0003905,GO:0003677	AT3G12040.1		DNA-3-methyladenine glycosylase (MAG)	LOC_Os02g53430.1		DNA-3-methyladenine glycosylase, putative, expressed
31514275	Spipo9G0044800	Spipo9G0044800	Spipo9G0044800		PTHR34964,PTHR34964:SF3					AT5G17590.1		Putative membrane lipoprotein	LOC_Os12g08150.1		expressed protein
31514478	Spipo9G0044900	Spipo9G0044900	Spipo9G0044900	PF05653	PTHR12570,PTHR12570:SF22	KOG2922			GO:0016021,GO:0015693,GO:0015095	AT1G71900.1		Protein of unknown function (DUF803)	LOC_Os01g65986.1		DUF803 domain containing, putative, expressed
31514108	Spipo9G0045000	Spipo9G0045000	Spipo9G0045000	PF12854,PF13812,PF01535,PF13041	PTHR24015,PTHR24015:SF72					AT3G26540.1		Tetratricopeptide repeat (TPR)-like superfamily protein	LOC_Os04g35650.1		pentatricopeptide, putative, expressed
31514071	Spipo9G0045100	Spipo9G0045100	Spipo9G0045100	PF13041,PF01535	PTHR24015					AT2G22070.1		pentatricopeptide (PPR) repeat-containing protein	LOC_Os02g34960.1		pentatricopeptide, putative, expressed
31513838	Spipo9G0045200	Spipo9G0045200	Spipo9G0045200	PF00463	PTHR21631,PTHR21631:SF4	KOG1260	2.7.8.23		GO:0019752,GO:0004451	AT1G77060.1		Phosphoenolpyruvate carboxylase family protein	LOC_Os12g08760.1		carboxyvinyl-carboxyphosphonate phosphorylmutase, putative, expressed
31514148	Spipo9G0045300	Spipo9G0045300	Spipo9G0045300	PF13714	PTHR21631,PTHR21631:SF4	KOG1260	2.7.8.23			AT1G77060.1		Phosphoenolpyruvate carboxylase family protein	LOC_Os12g08760.1		carboxyvinyl-carboxyphosphonate phosphorylmutase, putative, expressed
31513864	Spipo9G0045400	Spipo9G0045400	Spipo9G0045400												
31513850	Spipo9G0045500	Spipo9G0045500	Spipo9G0045500	PF00463	PTHR21631,PTHR21631:SF4	KOG1260	2.7.8.23		GO:0019752,GO:0004451	AT1G77060.1		Phosphoenolpyruvate carboxylase family protein	LOC_Os12g08760.1		carboxyvinyl-carboxyphosphonate phosphorylmutase, putative, expressed
31514248	Spipo9G0045600	Spipo9G0045600	Spipo9G0045600	PF00929	PTHR12801,PTHR12801:SF51	KOG2248	3.1.13.1	K14570		AT5G25800.1		Polynucleotidyl transferase, ribonuclease H-like superfamily protein	LOC_Os12g08740.1		exonuclease, putative, expressed
31514089	Spipo9G0045700	Spipo9G0045700	Spipo9G0045700	PF11910	PTHR36728,PTHR36728:SF2				GO:0055114,GO:0016655,GO:0005886	AT1G74880.1	NDH-O	NAD(P)H:plastoquinone dehydrogenase complex subunit O	LOC_Os01g72950.1		expressed protein
31514002	Spipo9G0045800	Spipo9G0045800	Spipo9G0045800	PF00069	PTHR24361,PTHR24361:SF310	KOG0198	2.7.11.25	K04420	GO:0006468,GO:0005524,GO:0004672	AT1G53570.2	MAP3KA,MAPKKK3	mitogen-activated protein kinase kinase kinase 3	LOC_Os11g10100.1		STE_MEKK_ste11_MAP3K.3 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed
31514469	Spipo9G0045900	Spipo9G0045900	Spipo9G0045900	PF13098	PTHR10438,PTHR10438:SF290	KOG0910	1.8.1.8	K03671	GO:0045454,GO:0015035,GO:0006662	AT4G03520.1	ATHM2	Thioredoxin superfamily protein	LOC_Os12g08730.1		thioredoxin, putative, expressed
31514137	Spipo9G0046000	Spipo9G0046000	Spipo9G0046000		PTHR34808,PTHR34808:SF2					AT4G33467.1			LOC_Os12g08700.1		expressed protein
31513930	Spipo9G0046100	Spipo9G0046100	Spipo9G0046100		PTHR20884,PTHR20884:SF10	KOG2720	2.7.7.69	K14190	GO:0080048	AT4G26850.1	VTC2	mannose-1-phosphate guanylyltransferase (GDP)s;GDP-galactose:mannose-1-phosphate guanylyltransferases;GDP-galactose:glucose-1-phosphate guanylyltransferases;GDP-galactose:myoinositol-1-phosphate guanylyltransferases;glucose-1-phosphate guanylyltransferase	LOC_Os12g08810.1		VTC2, putative, expressed
31513800	Spipo9G0046200	Spipo9G0046200	Spipo9G0046200												
31514112	Spipo9G0046300	Spipo9G0046300	Spipo9G0046300	PF00107,PF08240	PTHR11695,PTHR11695:SF576		1.1.1.1	K00001,K18857	GO:0055114,GO:0016491,GO:0008270	AT1G77120.1	ADH,ADH1,ATADH,ATADH1	alcohol dehydrogenase 1	LOC_Os11g10480.1		dehydrogenase, putative, expressed
31513963	Spipo9G0046400	Spipo9G0046400	Spipo9G0046400	PF13812,PF13041,PF01535	PTHR24015					AT3G46790.1	CRR2	Tetratricopeptide repeat (TPR)-like superfamily protein	LOC_Os11g10740.1		tetratricopeptide-like helical, putative, expressed
31514445	Spipo9G0046500	Spipo9G0046500	Spipo9G0046500	PF02887,PF00224	PTHR11817,PTHR11817:SF29	KOG2323	2.7.1.40	K00873	GO:0030955,GO:0006096,GO:0004743,GO:0000287	AT3G52990.1		Pyruvate kinase family protein	LOC_Os11g10980.1		pyruvate kinase, putative, expressed
31513905	Spipo9G0046600	Spipo9G0046600	Spipo9G0046600		PTHR10133,PTHR10133:SF22					AT3G52050.5		5\'-3\' exonuclease family protein	LOC_Os03g12610.1		DNA polymerase I, putative, expressed
31514305	Spipo9G0046700	Spipo9G0046700	Spipo9G0046700	PF01367,PF02739	PTHR10133,PTHR10133:SF22		2.7.7.7		GO:0003824,GO:0003677	AT3G52050.3		5\'-3\' exonuclease family protein	LOC_Os03g12610.1		DNA polymerase I, putative, expressed
31514371	Spipo9G0046800	Spipo9G0046800	Spipo9G0046800	PF00566	PTHR22957,PTHR22957:SF26	KOG4567				AT2G30710.1		Ypt/Rab-GAP domain of gyp1p superfamily protein	LOC_Os09g34040.1		TBC domain containing protein, expressed
31514029	Spipo9G0046900	Spipo9G0046900	Spipo9G0046900		PTHR23058,PTHR23058:SF0			K13343	GO:0016560,GO:0005778,GO:0005515	AT5G62810.1	ATPEX14,PED2,PEX14	peroxin 14	LOC_Os05g01090.1		pex14, putative, expressed
